"draw","year","prev_est"
"157",1976,5.0227027622886e-06
"157",1977,1.41395324373826e-05
"157",1978,3.01842817480939e-05
"157",1979,6.33572819801789e-05
"157",1980,0.000147234453431059
"157",1981,0.000280986277613265
"157",1982,0.000572109672231301
"157",1983,0.00106451939785414
"157",1984,0.00257595977432875
"157",1985,0.00522416827249963
"157",1986,0.00986456108694691
"157",1987,0.0184309252091487
"157",1988,0.0335401017146462
"157",1989,0.0575664469167611
"157",1990,0.0877123332648966
"157",1991,0.126043444449175
"157",1992,0.177407803452344
"157",1993,0.218517845423667
"157",1994,0.254200583578902
"157",1995,0.302700951764255
"157",1996,0.339343927248687
"157",1997,0.363120648424276
"157",1998,0.364054557200099
"157",1999,0.375160571047497
"157",2000,0.385099090774908
"157",2001,0.357625084965012
"157",2002,0.372829116897492
"157",2003,0.373314768102948
"157",2004,0.363824665378341
"157",2005,0.352955077801939
"157",2006,0.329385593899968
"157",2007,0.325500925793782
"157",2008,0.330067511031822
"157",2009,0.304154670899258
"157",2010,0.308979777034784
"157",2011,0.295888926396479
"157",2012,0.29061202147013
"157",2013,0.272957464700659
"157",2014,0.273347700179328
"157",2015,0.256305772525901
"157",2016,0.244137377512232
"157",2017,0.24131607847805
"157",2018,0.224252100478108
"157",2019,0.211370112900102
"157",2020,0.19886994408257
"157",2021,0.185577535134835
"157",2022,0.174647230734761
"157",2023,0.162613654095926
"157",2024,0.152082252696173
"157",2025,0.142167277721547
"157",2026,0.132931372511646
"157",2027,0.124688693402109
"157",2028,0.116818143663927
"157",2029,0.109154882995601
"157",2030,0.101505902918371
"158",1970,0
"158",1971,0
"158",1972,0
"158",1973,0
"158",1974,0
"158",1975,0
"158",1976,1.22253734671747e-05
"158",1977,3.06875746356542e-05
"158",1978,5.75382273440109e-05
"158",1979,9.53930341116583e-05
"158",1980,0.000186556551021744
"158",1981,0.000304881032096408
"158",1982,0.000575477779289509
"158",1983,0.00110010965942216
"158",1984,0.00180452889046019
"158",1985,0.00334576865877791
"158",1986,0.00690947248285372
"158",1987,0.0136900956862518
"158",1988,0.0247838253341287
"158",1989,0.0435589008866947
"158",1990,0.0743000927655358
"158",1991,0.115843988688748
"158",1992,0.146640014474568
"158",1993,0.206650962325832
"158",1994,0.236867020245375
"158",1995,0.278871572957882
"158",1996,0.29200721141562
"158",1997,0.320239327446687
"158",1998,0.323001484693493
"158",1999,0.371541136666175
"158",2000,0.35647799429411
"158",2001,0.353998552688769
"158",2002,0.33171700447518
"158",2003,0.336445572447136
"158",2004,0.322644881592658
"158",2005,0.328316443848626
"158",2006,0.321890171270747
"158",2007,0.298478936037436
"158",2008,0.307515752550584
"158",2009,0.287290215949942
"158",2010,0.291916613073815
"158",2011,0.296560699595488
"158",2012,0.281305300966004
"158",2013,0.266583760223927
"158",2014,0.274864097074757
"158",2015,0.253311417045921
"158",2016,0.249543083412146
"158",2017,0.240325153807822
"158",2018,0.229518398402497
"158",2019,0.217781437212596
"158",2020,0.206013022521172
"158",2021,0.193609581468505
"158",2022,0.182743953612227
"158",2023,0.172146962718167
"158",2024,0.161949676020282
"158",2025,0.151984270893394
"158",2026,0.142670648507104
"158",2027,0.133794651322263
"158",2028,0.125267169037019
"158",2029,0.117242657296188
"158",2030,0.109123417005429
"159",1970,0
"159",1971,0
"159",1972,0
"159",1973,0
"159",1974,0
"159",1975,0
"159",1976,1.47408299827563e-05
"159",1977,3.71015974190554e-05
"159",1978,7.48086067524978e-05
"159",1979,0.000119696488847273
"159",1980,0.000192061811860931
"159",1981,0.000391410164104707
"159",1982,0.000688779997610668
"159",1983,0.00119094629110828
"159",1984,0.00250062095519627
"159",1985,0.00411143083765122
"159",1986,0.00811982196881666
"159",1987,0.0147485078853663
"159",1988,0.025761512770446
"159",1989,0.0480491565123702
"159",1990,0.0714329663938708
"159",1991,0.109989341804846
"159",1992,0.15641197507129
"159",1993,0.192445815183811
"159",1994,0.214355562490091
"159",1995,0.267879494907996
"159",1996,0.293955548459088
"159",1997,0.308925280928459
"159",1998,0.334655051573928
"159",1999,0.342052116261991
"159",2000,0.323772424833753
"159",2001,0.327703903724813
"159",2002,0.3122937537544
"159",2003,0.302899904881957
"159",2004,0.278148737577598
"159",2005,0.276205455832899
"159",2006,0.260210566177429
"159",2007,0.247414226880294
"159",2008,0.244557698728098
"159",2009,0.237790640691369
"159",2010,0.241332039806088
"159",2011,0.229662138148197
"159",2012,0.220625059408238
"159",2013,0.210985615025604
"159",2014,0.206065539848391
"159",2015,0.20073644027509
"159",2016,0.193224293333605
"159",2017,0.18222401537779
"159",2018,0.17237980181125
"159",2019,0.16566763067669
"159",2020,0.154740330171654
"159",2021,0.143404396346449
"159",2022,0.135050163537657
"159",2023,0.124977655367523
"159",2024,0.118644254664835
"159",2025,0.11431106794023
"159",2026,0.106408833687712
"159",2027,0.0981097508483754
"159",2028,0.0930318728914324
"159",2029,0.0863361357199332
"159",2030,0.0810616032004964
"16",1970,0
"16",1971,0
"16",1972,0
"16",1973,0
"16",1974,0
"16",1975,0
"16",1976,1.64904665912307e-05
"16",1977,4.57305439937837e-05
"16",1978,7.28561493407414e-05
"16",1979,0.000141458913777513
"16",1980,0.000266838029113817
"16",1981,0.000465493037404792
"16",1982,0.000821286535141223
"16",1983,0.00144694844985319
"16",1984,0.00263767047463908
