"draw","year","prev_est"
"155",1970,0
"155",1971,0
"155",1972,0
"155",1973,0
"155",1974,0
"155",1975,0
"155",1976,1.21163750700448e-05
"155",1977,3.10414102254687e-05
"155",1978,5.46738929669642e-05
"155",1979,9.91595490221874e-05
"155",1980,0.000176286908973679
"155",1981,0.000341309128780095
"155",1982,0.000580200900190648
"155",1983,0.00121061689901103
"155",1984,0.00212288834301261
"155",1985,0.00415131808766742
"155",1986,0.00755543511234919
"155",1987,0.013535861349569
"155",1988,0.0269713699918116
"155",1989,0.0396724997539688
"155",1990,0.0635581769508882
"155",1991,0.0905049194696096
"155",1992,0.125457719635128
"155",1993,0.154350584800836
"155",1994,0.197302619368373
"155",1995,0.222591668476346
"155",1996,0.256524406979496
"155",1997,0.26968170828036
"155",1998,0.281841826711281
"155",1999,0.280765843506519
"155",2000,0.276559787131121
"155",2001,0.281890244407026
"155",2002,0.248782848364244
"155",2003,0.260537627400007
"155",2004,0.249967408043066
"155",2005,0.233166109322782
"155",2006,0.228540106838739
"155",2007,0.234022642705745
"155",2008,0.217401854419417
"155",2009,0.203181544211325
"155",2010,0.211948018178269
"155",2011,0.206683474614705
"155",2012,0.201066423759979
"155",2013,0.181180540265803
"155",2014,0.187657716997545
"155",2015,0.176089705973681
"155",2016,0.172808065407359
"155",2017,0.165314061803349
"155",2018,0.156385247397075
"155",2019,0.14702982064633
"155",2020,0.13820741246104
"155",2021,0.129321630391878
"155",2022,0.120968115029989
"155",2023,0.111596995306047
"155",2024,0.10447934523731
"155",2025,0.0967482187568591
"155",2026,0.0899438784353053
"155",2027,0.0834073717384362
"155",2028,0.0771189127663546
"155",2029,0.0713394767623251
"155",2030,0.0659380643971555
"156",1970,0
"156",1971,0
"156",1972,0
"156",1973,0
"156",1974,0
"156",1975,0
"156",1976,8.52622267003457e-06
"156",1977,2.4256202500111e-05
"156",1978,4.03002904099374e-05
"156",1979,8.01065567324485e-05
"156",1980,0.000134281315259982
"156",1981,0.0002341696179748
"156",1982,0.00044772549417137
"156",1983,0.00077405423139875
"156",1984,0.00150906817940383
"156",1985,0.00285208421603073
"156",1986,0.00539896104359508
"156",1987,0.0100653011948462
"156",1988,0.0187543128228999
"156",1989,0.0369511054677203
"156",1990,0.0612881595395004
"156",1991,0.0910403915629504
"156",1992,0.12501571987268
"156",1993,0.171967314362279
"156",1994,0.198472653936486
"156",1995,0.221807267194441
"156",1996,0.24310154298363
"156",1997,0.245942204988256
"156",1998,0.289112023725918
"156",1999,0.26519631903264
"156",2000,0.268034382978086
"156",2001,0.279051935724645
"156",2002,0.262247360382608
"156",2003,0.257632054880381
"156",2004,0.249131034483326
"156",2005,0.236611378517575
"156",2006,0.232201631344958
"156",2007,0.227165003588317
"156",2008,0.213657379045664
"156",2009,0.216344245227948
"156",2010,0.210389438061859
"156",2011,0.19820284965546
"156",2012,0.196338070898515
"156",2013,0.182890067228862
"156",2014,0.182160089758114
"156",2015,0.176517987754782
"156",2016,0.169509189099526
"156",2017,0.165981348898654
"156",2018,0.151065704913198
"156",2019,0.14228311556525
"156",2020,0.132972571207914
"156",2021,0.124106613903894
"156",2022,0.115148736945347
"156",2023,0.106812548140878
"156",2024,0.0991609277344144
"156",2025,0.0921108846333633
"156",2026,0.0859077118868006
"156",2027,0.0791918775083657
"156",2028,0.0732101273033497
"156",2029,0.0673831908892143
"156",2030,0.0619798610422915
"157",1970,0
"157",1971,0
"157",1972,0
"157",1973,0
"157",1974,0
"157",1975,0
"157",1976,3.79002998020165e-06
"157",1977,1.06689766223431e-05
"157",1978,2.27758749698968e-05
"157",1979,4.78075461506272e-05
"157",1980,0.000111102300569825
"157",1981,0.000212042035071289
"157",1982,0.000431778424837365
"157",1983,0.000803556560910696
"157",1984,0.00194555583381268
"157",1985,0.00394949343271616
"157",1986,0.00747040241990777
"157",1987,0.0139986484476292
"157",1988,0.025612202585332
"157",1989,0.0443295123890259
"157",1990,0.0681901594463045
"157",1991,0.0991952043572753
"157",1992,0.141992965301759
"157",1993,0.176988837368937
"157",1994,0.207787585408742
"157",1995,0.251029224261914
"157",1996,0.284173809199146
"157",1997,0.306317620763835
"157",1998,0.307052758093325
"157",1999,0.316409517387457
"157",2000,0.326125273656981
"157",2001,0.29948875027947
"157",2002,0.315636148369333
"157",2003,0.314855424113629
"157",2004,0.306537070231435
"157",2005,0.295741147148698
"157",2006,0.274885829756516
"157",2007,0.27090740574755
"157",2008,0.275068715310309
"157",2009,0.251394314674266
"157",2010,0.256079068550819
"157",2011,0.243974328329922
"157",2012,0.238562645660257
"157",2013,0.223359286032164
"157",2014,0.2227802503961
"157",2015,0.207576440869093
"157",2016,0.196484669148796
"157",2017,0.193457507507686
"157",2018,0.178495480193609
"157",2019,0.167230877034986
"157",2020,0.1564446759849
"157",2021,0.145206777054345
"157",2022,0.135818083750785
"157",2023,0.125726798884293
"157",2024,0.11692599553888
"157",2025,0.108703875278286
"157",2026,0.101094075488168
"157",2027,0.0943282191759413
"157",2028,0.0878854680618348
"157",2029,0.0816776510370329
"157",2030,0.0755738505762392
"158",1970,0
"158",1971,0
"158",1972,0
"158",1973,0
"158",1974,0
"158",1975,0
"158",1976,9.22466174982523e-06
"158",1977,2.31556555343577e-05
"158",1978,4.34163473370606e-05
"158",1979,7.19814609006689e-05
"158",1980,0.000140775856964346
"158",1981,0.000230072320900794
"158",1982,0.000434310535619147
"158",1983,0.000830410141870629
"158",1984,0.00136244823510137
"158",1985,0.00252750194723559
"158",1986,0.00522586220318038
"158",1987,0.0103793183689594
"158",1988,0.0188661818432528
"158",1989,0.0333516196349972
"158",1990,0.05746471529969
"158",1991,0.0907475990033893
"158",1992,0.115777106931928
"158",1993,0.165970249590442
"158",1994,0.191704797709484
"158",1995,0.228267944633831
"158",1996,0.239498008970857
"158",1997,0.264690221974914
"158",1998,0.266953463030988
"158",1999,0.311743960138293
"158",2000,0.297544962249242
"158",2001,0.294962773414685
"158",2002,0.27437656749999
"158",2003,0.279293350940275
"158",2004,0.266370008532841
"158",2005,0.271809727034082
"158",2006,0.26670480030081
"158",2007,0.244937551104715
"158",2008,0.252846052484498
"158",2009,0.235142052751348
"158",2010,0.239398894673294
"158",2011,0.243143886834273
"158",2012,0.229247658836947
"158",2013,0.216623108858747
"158",2014,0.222861307205829
"158",2015,0.204251167585072
"158",2016,0.200421759889443
"158",2017,0.192337790070478
"158",2018,0.18267385887937
"158",2019,0.172362375377012
"158",2020,0.162209168484899
"158",2021,0.151684559378046
"158",2022,0.142478430120921
"158",2023,0.133473516861702
"158",2024,0.124900257260134
"158",2025,0.116607689051503
"158",2026,0.108909084418379
"158",2027,0.101596479501947
"158",2028,0.0945927101175679
"158",2029,0.0880423250192103
"158",2030,0.0814942436901647
"159",1970,0
"159",1971,0
"159",1972,0
"159",1973,0
"159",1974,0
"159",1975,0
"159",1976,1.11226494234841e-05
"159",1977,2.79954554448893e-05
"159",1978,5.64488626951304e-05
"159",1979,9.03215298213156e-05
"159",1980,0.000144931892997897
"159",1981,0.000295387940562465
"159",1982,0.000519865393170461
"159",1983,0.000899066306953528
"159",1984,0.00188880577919686
"159",1985,0.00310750085087076
"159",1986,0.00614729933693412
"159",1987,0.0111976038963857
"159",1988,0.0196436219170815
"159",1989,0.0369538073214205
"159",1990,0.0554264892150718
"159",1991,0.0865977578291801
"159",1992,0.125155638414329
"159",1993,0.155739112733502
"159",1994,0.174660949071808
"159",1995,0.222307344173226
"159",1996,0.245969469533609
"159",1997,0.260374001831755
"159",1998,0.284224281242742
"159",1999,0.291379221376782
"159",2000,0.274017088900142
"159",2001,0.278837958884015
"159",2002,0.264979564992158
"159",2003,0.254591910927346
"159",2004,0.232451117162537
"159",2005,0.23101266710395
"159",2006,0.216978238885749
"159",2007,0.205172662604936
"159",2008,0.201506499795614
"159",2009,0.195693254564742
"159",2010,0.198185116223576
"159",2011,0.188241167665533
"159",2012,0.179804908853185
"159",2013,0.170982709058195
"159",2014,0.166474881148881
"159",2015,0.161333532822128
"159",2016,0.154193177300255
"159",2017,0.144661576058578
"159",2018,0.135986027286031
"159",2019,0.129863243983491
"159",2020,0.120609228265082
"159",2021,0.111111070421745
"159",2022,0.104153292881376
"159",2023,0.0958654230982078
"159",2024,0.0904404864224885
"159",2025,0.0866956174248341
"159",2026,0.0802727562933364
"159",2027,0.0736820448741202
"159",2028,0.0695153276813102
"159",2029,0.0642231822071662
"159",2030,0.059950383147005
"16",1970,0
"16",1971,0
"16",1972,0
"16",1973,0
"16",1974,0
"16",1975,0
"16",1976,1.24430871487146e-05
"16",1977,3.45068192150981e-05
"16",1978,5.49751777336167e-05
"16",1979,0.000106743661489635
"16",1980,0.000201362671288109
"16",1981,0.000351297026092033
"16",1982,0.000619884428177405
"16",1983,0.00109236463030432
"16",1984,0.00199215754772536
"16",1985,0.0040938991310423
"16",1986,0.00734657184719287
"16",1987,0.0138535787488159
"16",1988,0.0226873336213152
"16",1989,0.0366922439232543
"16",1990,0.0638904244618527
"16",1991,0.0846638486834865
"16",1992,0.122621802661164
"16",1993,0.170540689477756
"16",1994,0.203671700830774
"16",1995,0.224916739398559
"16",1996,0.267360557431748
"16",1997,0.273510109998247
"16",1998,0.297570943605723
"16",1999,0.316116305984614
"16",2000,0.313272961975072
"16",2001,0.305142084930409
"16",2002,0.305686074472831
"16",2003,0.30708868212309
"16",2004,0.312372823508647
"16",2005,0.296120379301561
"16",2006,0.266802641197562
"16",2007,0.267112405237798
"16",2008,0.264614023262276
"16",2009,0.263999662812499
"16",2010,0.248338000064951
"16",2011,0.252176273537978
"16",2012,0.241850221447076
"16",2013,0.239225118622029
"16",2014,0.224277982244675
"16",2015,0.209555668088768
"16",2016,0.207826160591743
"16",2017,0.203234378812611
"16",2018,0.188112972244936
"16",2019,0.178286511111578
"16",2020,0.16779319635415
"16",2021,0.157145512175585
"16",2022,0.145124149984824
"16",2023,0.137396605098277
"16",2024,0.128405255823563
"16",2025,0.12063016508739
"16",2026,0.112107782794443
"16",2027,0.104722073467788
"16",2028,0.0969513110272773
"16",2029,0.0905695390439815
"16",2030,0.0833431035295253
"160",1970,0
"160",1971,0
"160",1972,0
"160",1973,0
"160",1974,0
"160",1975,0
"160",1976,1.74558809658096e-05
"160",1977,4.30874972742848e-05
"160",1978,7.74505676999355e-05
"160",1979,0.00013119334252088
"160",1980,0.00021353440007802
"160",1981,0.000401043753990676
"160",1982,0.00066006519846871
"160",1983,0.00109797648474454
"160",1984,0.00167135292416178
"160",1985,0.00370989846841647
"160",1986,0.00609692214736246
"160",1987,0.0108734487824419
"160",1988,0.0203866306764061
"160",1989,0.0329935479058727
"160",1990,0.0541293104451731
"160",1991,0.080847777079616
"160",1992,0.109236928522047
"160",1993,0.153346721862256
"160",1994,0.175783831983119
"160",1995,0.229505367820976
"160",1996,0.242069022491926
"160",1997,0.267502952531254
"160",1998,0.280972070467081
"160",1999,0.305723731093487
"160",2000,0.297237868813371
"160",2001,0.31362522416392
"160",2002,0.288761731910727
"160",2003,0.281931997120478
"160",2004,0.270201814509282
"160",2005,0.275288685454926
"160",2006,0.273148897135289
"160",2007,0.25118663663153
"160",2008,0.248361211250133
"160",2009,0.246751463724219
"160",2010,0.232074479439067
"160",2011,0.242970422677809
"160",2012,0.221109879716934
"160",2013,0.223683700823188
"160",2014,0.209729289567488
"160",2015,0.196078172390903
"160",2016,0.19045451712504
"160",2017,0.192787350124352
"160",2018,0.180651287732069
"160",2019,0.167956863277225
"160",2020,0.157490711733744
"160",2021,0.147117699005503
"160",2022,0.137916217239519
"160",2023,0.130008394986033
"160",2024,0.121053990446628
"160",2025,0.113467333051795
"160",2026,0.105833520239212
"160",2027,0.0975703967365928
"160",2028,0.0930961568761709
"160",2029,0.0856985853284192
"160",2030,0.0789132606119276
"161",1970,0
"161",1971,0
"161",1972,0
"161",1973,0
"161",1974,0
"161",1975,0
"161",1976,1.79349076877414e-05
"161",1977,4.89359299528836e-05
"161",1978,8.36691928321121e-05
"161",1979,0.00013912333787651
"161",1980,0.000230853885591628
"161",1981,0.000400208338501664
"161",1982,0.000698149855656392
"161",1983,0.00120503449381185
"161",1984,0.00216960283980109
"161",1985,0.00419577445961492
"161",1986,0.00768321885365263
"161",1987,0.0133620067442913
"161",1988,0.0211288245160011
"161",1989,0.0397559845240246
"161",1990,0.0574780975542676
"161",1991,0.0856700252742575
"161",1992,0.12951042667657
"161",1993,0.170677652768499
"161",1994,0.213254680899789
"161",1995,0.239134832867989
"161",1996,0.272705369834926
"161",1997,0.284295066283163
"161",1998,0.283356885343999
"161",1999,0.29602363896719
"161",2000,0.289167391311922
"161",2001,0.297335943867567
"161",2002,0.292319167066003
"161",2003,0.268116771038999
"161",2004,0.243656220252576
"161",2005,0.251632145399656
"161",2006,0.230302798878267
"161",2007,0.224024492815059
"161",2008,0.233661229899064
"161",2009,0.222964171559903
"161",2010,0.213484359094662
"161",2011,0.214137628705677
"161",2012,0.200531049176862
"161",2013,0.193168281565041
"161",2014,0.191327936050789
"161",2015,0.175889968247939
"161",2016,0.166474196706714
"161",2017,0.163958110291003
"161",2018,0.150489663899355
"161",2019,0.141492625257335
"161",2020,0.131894223985432
"161",2021,0.123088189755504
"161",2022,0.114217020967517
"161",2023,0.105433376804036
"161",2024,0.0981225073486497
"161",2025,0.0915158165038952
"161",2026,0.0856541021367926
"161",2027,0.0798572622229582
"161",2028,0.0745823756876061
"161",2029,0.0691807582848335
"161",2030,0.0639829608924886
"162",1970,0
"162",1971,0
"162",1972,0
"162",1973,0
"162",1974,0
"162",1975,0
"162",1976,2.33822795297568e-05
"162",1977,7.13372831726482e-05
